year,urim,status_code,date,time,mimetype,redirects_to,redirect_type
2018,https://arquivo.pt/wayback/20181126044821/https://www.instagram.com/natgeo/,200,11/26/2018,4:48:21,,,
2018,https://arquivo.pt/wayback/20181130051824/https://www.instagram.com/natgeo/,200,11/30/2018,5:18:24,,,
2018,https://arquivo.pt/wayback/20181201060027/https://www.instagram.com/natgeo/,200,12/1/2018,6:00:27,,,
2018,https://arquivo.pt/wayback/20181209050535/https://www.instagram.com/natgeo/,200,12/9/2018,5:05:35,,,
2018,https://arquivo.pt/wayback/20181210045038/https://www.instagram.com/natgeo/,200,12/10/2018,4:50:38,,,
2018,https://arquivo.pt/wayback/20181230052404/https://www.instagram.com/natgeo/,200,12/30/2018,5:24:04,,,
2019,https://arquivo.pt/wayback/20190110213949/https://www.instagram.com/natgeo/,200,1/10/2019,21:39:49,,,
2019,https://arquivo.pt/wayback/20190112060357/https://www.instagram.com/natgeo/,200,1/12/2019,6:03:57,,,
2019,https://arquivo.pt/wayback/20190113054927/https://www.instagram.com/natgeo/,200,1/13/2019,5:49:27,,,
2019,https://arquivo.pt/wayback/20190114060122/https://www.instagram.com/natgeo/,200,1/14/2019,6:01:22,,,
2019,https://arquivo.pt/wayback/20190115054021/https://www.instagram.com/natgeo/,200,1/15/2019,5:40:21,,,
2019,https://arquivo.pt/wayback/20190116051153/https://instagram.com/natgeo,301,1/16/2019,5:11:53,,https://arquivo.pt/wayback/20190116060942/https://www.instagram.com/natgeo/,2xx
2019,https://arquivo.pt/wayback/20190116054548/https://www.instagram.com/natgeo,301,1/16/2019,5:45:48,,https://arquivo.pt/wayback/20190116060942/https://www.instagram.com/natgeo/,2xx
2019,https://arquivo.pt/wayback/20190116060942/https://www.instagram.com/natgeo/,200,1/16/2019,6:09:42,,,
2019,https://arquivo.pt/wayback/20190117055028/https://www.instagram.com/natgeo/,200,1/17/2019,5:50:28,,,
2019,https://arquivo.pt/wayback/20190118060546/https://www.instagram.com/natgeo/,200,1/18/2019,6:05:46,,,
2019,https://arquivo.pt/wayback/20190119053827/https://www.instagram.com/natgeo/,200,1/19/2019,5:38:27,,,
2019,https://arquivo.pt/wayback/20190120060059/https://www.instagram.com/natgeo/,200,1/20/2019,6:00:59,,,
2019,https://arquivo.pt/wayback/20190121062241/https://www.instagram.com/natgeo/,200,1/21/2019,6:22:41,,,
2019,https://arquivo.pt/wayback/20190122055005/https://www.instagram.com/natgeo/,200,1/22/2019,5:50:05,,,
2019,https://arquivo.pt/wayback/20190123055830/https://www.instagram.com/natgeo/,200,1/23/2019,5:58:30,,,
2019,https://arquivo.pt/wayback/20190124060239/https://www.instagram.com/natgeo/,200,1/24/2019,6:02:39,,,
2019,https://arquivo.pt/wayback/20190125061607/https://www.instagram.com/natgeo/,200,1/25/2019,6:16:07,,,
2019,https://arquivo.pt/wayback/20190126053713/https://www.instagram.com/natgeo/,200,1/26/2019,5:37:13,,,
2019,https://arquivo.pt/wayback/20190127055943/https://www.instagram.com/natgeo/,200,1/27/2019,5:59:43,,,
2019,https://arquivo.pt/wayback/20190128053151/https://www.instagram.com/natgeo/,200,1/28/2019,5:31:51,,,
2019,https://arquivo.pt/wayback/20190129053148/https://www.instagram.com/natgeo/,200,1/29/2019,5:31:48,,,
2019,https://arquivo.pt/wayback/20190130052828/https://www.instagram.com/natgeo/,200,1/30/2019,5:28:28,,,
2019,https://arquivo.pt/wayback/20190131053858/https://www.instagram.com/natgeo/,200,1/31/2019,5:38:58,,,
2019,https://arquivo.pt/wayback/20190201054127/https://www.instagram.com/natgeo/,200,2/1/2019,5:41:27,,,
2019,https://arquivo.pt/wayback/20190202054013/https://www.instagram.com/natgeo/,200,2/2/2019,5:40:13,,,
2019,https://arquivo.pt/wayback/20190203051529/https://www.instagram.com/natgeo/,200,2/3/2019,5:15:29,,,
2019,https://arquivo.pt/wayback/20190204054441/https://www.instagram.com/natgeo/,200,2/4/2019,5:44:41,,,
2019,https://arquivo.pt/wayback/20190205052828/https://www.instagram.com/natgeo/,200,2/5/2019,5:28:28,,,
2019,https://arquivo.pt/wayback/20190217050007/https://www.instagram.com/natgeo/,200,2/17/2019,5:00:07,,,
2019,https://arquivo.pt/wayback/20190219052502/https://www.instagram.com/natgeo/,200,2/19/2019,5:25:02,,,
2019,https://arquivo.pt/wayback/20190220053836/https://www.instagram.com/natgeo/,200,2/20/2019,5:38:36,,,
2019,https://arquivo.pt/wayback/20190222060804/https://www.instagram.com/natgeo/,200,2/22/2019,6:08:04,,,
2019,https://arquivo.pt/wayback/20190224054422/https://www.instagram.com/natgeo/,200,2/24/2019,5:44:22,,,
2019,https://arquivo.pt/wayback/20190226054304/https://www.instagram.com/natgeo/,200,2/26/2019,5:43:04,,,
2019,https://arquivo.pt/wayback/20190301053543/https://www.instagram.com/natgeo/,200,3/1/2019,5:35:43,,,
2019,https://arquivo.pt/wayback/20190302052713/https://www.instagram.com/natgeo/,200,3/2/2019,5:27:13,,,
2019,https://arquivo.pt/wayback/20190303051235/https://www.instagram.com/natgeo/,200,3/3/2019,5:12:35,,,
2019,https://arquivo.pt/wayback/20190304053631/https://www.instagram.com/natgeo/,200,3/4/2019,5:36:31,,,
2019,https://arquivo.pt/wayback/20190306053608/https://www.instagram.com/natgeo/,200,3/6/2019,5:36:08,,,
2019,https://arquivo.pt/wayback/20190307062304/https://www.instagram.com/natgeo/,200,3/7/2019,6:23:04,,,
2019,https://arquivo.pt/wayback/20190308052220/https://www.instagram.com/natgeo/,200,3/8/2019,5:22:20,,,
2019,https://arquivo.pt/wayback/20190310052822/https://www.instagram.com/natgeo/,200,3/10/2019,5:28:22,,,
2019,https://arquivo.pt/wayback/20190311052804/https://www.instagram.com/natgeo/,200,3/11/2019,5:28:04,,,
2019,https://arquivo.pt/wayback/20190314065603/https://www.instagram.com/natgeo/,200,3/14/2019,6:56:03,,,
2019,https://arquivo.pt/wayback/20190315062640/https://www.instagram.com/natgeo/,200,3/15/2019,6:26:40,,,
2019,https://arquivo.pt/wayback/20190317055840/https://www.instagram.com/natgeo/,200,3/17/2019,5:58:40,,,
2019,https://arquivo.pt/wayback/20190320062548/https://www.instagram.com/natgeo/,200,3/20/2019,6:25:48,,,
2019,https://arquivo.pt/wayback/20190326055346/https://www.instagram.com/natgeo/,200,3/26/2019,5:53:46,,,
2019,https://arquivo.pt/wayback/20190327062023/https://www.instagram.com/natgeo/,200,3/27/2019,6:20:23,,,
2019,https://arquivo.pt/wayback/20190327203655/http://instagram.com/natgeo,301,3/27/2019,20:36:55,text/plain,https://arquivo.pt/wayback/20190327062023/https://www.instagram.com/natgeo/,2xx
2019,https://arquivo.pt/wayback/20190329071804/https://www.instagram.com/natgeo/,200,3/29/2019,7:18:04,,,
2019,https://arquivo.pt/wayback/20190330065129/https://www.instagram.com/natgeo/,200,3/30/2019,6:51:29,,,
2019,https://arquivo.pt/wayback/20190331064954/https://www.instagram.com/natgeo/,200,3/31/2019,6:49:54,,,
2019,https://arquivo.pt/wayback/20190401052322/https://www.instagram.com/natgeo/,200,4/1/2019,5:23:22,,,
2019,https://arquivo.pt/wayback/20190401235650/https://instagram.com/natgeo,301,4/1/2019,23:56:50,,https://arquivo.pt/wayback/20190402051911/https://www.instagram.com/natgeo/,2xx
2019,https://arquivo.pt/wayback/20190402051911/https://www.instagram.com/natgeo/,200,4/2/2019,5:19:11,,,
2019,https://arquivo.pt/wayback/20190417040021/https://instagram.com/natgeo,301,4/17/2019,4:00:21,,https://arquivo.pt/wayback/20190428055413/https://www.instagram.com/natgeo/,2xx
2019,https://arquivo.pt/wayback/20190417054607/https://www.instagram.com/natgeo,301,4/17/2019,5:46:07,,https://arquivo.pt/wayback/20190428055413/https://www.instagram.com/natgeo/,2xx
2019,https://arquivo.pt/wayback/20190417113135/http://instagram.com/natgeo,301,4/17/2019,11:31:35,text/plain,https://arquivo.pt/wayback/20190428055413/https://www.instagram.com/natgeo/,2xx
2019,https://arquivo.pt/wayback/20190428055413/https://www.instagram.com/natgeo/,200,4/28/2019,5:54:13,,,
2019,https://arquivo.pt/wayback/20190429054700/https://www.instagram.com/natgeo/,200,4/29/2019,5:47:00,,,
2019,https://arquivo.pt/wayback/20190430054352/https://www.instagram.com/natgeo/,200,4/30/2019,5:43:52,,,
2019,https://arquivo.pt/wayback/20190501052501/https://www.instagram.com/natgeo/,200,5/1/2019,5:25:01,,,
2019,https://arquivo.pt/wayback/20190605044224/https://www.instagram.com/natgeo/,200,6/5/2019,4:42:24,,,
2019,https://arquivo.pt/wayback/20190608043913/https://www.instagram.com/natgeo/,200,6/8/2019,4:39:13,,,
2019,https://arquivo.pt/wayback/20190610043442/https://www.instagram.com/natgeo/,200,6/10/2019,4:34:42,,,
2019,https://arquivo.pt/wayback/20190612044124/https://www.instagram.com/natgeo/,200,6/12/2019,4:41:24,,,
2019,https://arquivo.pt/wayback/20190807023833/https://instagram.com/natgeo,301,8/7/2019,2:38:33,,https://arquivo.pt/wayback/20190819041600/https://www.instagram.com/natgeo/,2xx
2019,https://arquivo.pt/wayback/20190807040411/https://www.instagram.com/natgeo,301,8/7/2019,4:04:11,,https://arquivo.pt/wayback/20190819041600/https://www.instagram.com/natgeo/,2xx
2019,https://arquivo.pt/wayback/20190819041600/https://www.instagram.com/natgeo/,200,8/19/2019,4:16:00,,,
2019,https://arquivo.pt/wayback/20190902014956/https://instagram.com/natgeo,301,9/2/2019,1:49:56,,,login
2019,https://arquivo.pt/wayback/20190902015001/https://instagram.com/natgeo/,301,9/2/2019,1:50:01,,,login
2019,https://arquivo.pt/wayback/20190902024142/https://www.instagram.com/natgeo/,302,9/2/2019,2:41:42,,,login
2019,https://arquivo.pt/wayback/20190922000340/https://www.instagram.com/natgeo/,302,9/22/2019,0:03:40,,,login
2019,https://arquivo.pt/wayback/20191107034303/http://instagram.com/natgeo,301,11/7/2019,3:43:03,text/plain,,login
2019,https://arquivo.pt/wayback/20191107034307/https://instagram.com/natgeo,301,11/7/2019,3:43:07,,,login
2019,https://arquivo.pt/wayback/20191107131404/https://www.instagram.com/natgeo,301,11/7/2019,13:14:04,,,login
2019,https://arquivo.pt/wayback/20191107132627/https://www.instagram.com/natgeo/,302,11/7/2019,13:26:27,,,login
2020,https://arquivo.pt/wayback/20200208102730/https://instagram.com/natgeo,301,2/8/2020,10:27:30,,,login
2020,https://arquivo.pt/wayback/20200216232110/https://www.instagram.com/natgeo/,302,2/16/2020,23:21:10,,,login
2020,https://arquivo.pt/wayback/20200219004514/http://instagram.com/natgeo,301,2/19/2020,0:45:14,text/plain,,
2020,https://arquivo.pt/wayback/20200327082140/https://instagram.com/natgeo,301,3/27/2020,8:21:40,,,
2020,https://arquivo.pt/wayback/20200521202854/https://instagram.com/natgeo,301,5/21/2020,20:28:54,,,login
2020,https://arquivo.pt/wayback/20200521202858/https://instagram.com/natgeo/,302,5/21/2020,20:28:58,,,login
2020,https://arquivo.pt/wayback/20200604190221/https://instagram.com/natgeo,301,6/4/2020,19:02:21,,,login
2020,https://arquivo.pt/wayback/20200604190226/https://instagram.com/natgeo/,302,6/4/2020,19:02:26,,,login
2020,https://arquivo.pt/wayback/20200610230435/https://www.instagram.com/natgeo/,200,6/10/2020,23:04:35,,,
2020,https://arquivo.pt/wayback/20200628011814/https://instagram.com/natgeo,301,6/28/2020,1:18:14,,https://arquivo.pt/wayback/20200610230435/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20200805190250/https://instagram.com/natgeo,301,8/5/2020,19:02:50,,,login
2020,https://arquivo.pt/wayback/20200805190254/https://instagram.com/natgeo/,302,8/5/2020,19:02:54,,,login
2020,https://arquivo.pt/wayback/20200807122220/https://instagram.com/natgeo,301,8/7/2020,12:22:20,,,login
2020,https://arquivo.pt/wayback/20200807122224/https://instagram.com/natgeo/,302,8/7/2020,12:22:24,,,login
2020,https://arquivo.pt/wayback/20200911133443/https://www.instagram.com/natgeo/,302,9/11/2020,13:34:43,,,login
2020,https://arquivo.pt/wayback/20200923190959/http://www.instagram.com/natgeo,301,9/23/2020,19:09:59,text/plain,,login
2020,https://arquivo.pt/wayback/20200923195601/https://www.instagram.com/natgeo/,302,9/23/2020,19:56:01,,,login
2020,https://arquivo.pt/wayback/20201006202753/https://instagram.com/natgeo,301,10/6/2020,20:27:53,,https://arquivo.pt/wayback/20201006202759/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201006202756/https://instagram.com/natgeo/,301,10/6/2020,20:27:56,,https://arquivo.pt/wayback/20201006202759/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201006202759/https://www.instagram.com/natgeo/,200,10/6/2020,20:27:59,,,
2020,https://arquivo.pt/wayback/20201007184637/https://instagram.com/natgeo,301,10/7/2020,18:46:37,,https://arquivo.pt/wayback/20201007184906/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201007184641/https://instagram.com/natgeo/,301,10/7/2020,18:46:41,,https://arquivo.pt/wayback/20201007184906/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201007184906/https://www.instagram.com/natgeo/,200,10/7/2020,18:49:06,,,
2020,https://arquivo.pt/wayback/20201008193711/https://instagram.com/natgeo,301,10/8/2020,19:37:11,,https://arquivo.pt/wayback/20201008193718/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201008193715/https://instagram.com/natgeo/,301,10/8/2020,19:37:15,,https://arquivo.pt/wayback/20201008193718/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201008193718/https://www.instagram.com/natgeo/,200,10/8/2020,19:37:18,,,
2020,https://arquivo.pt/wayback/20201009193529/https://instagram.com/natgeo,301,10/9/2020,19:35:29,,https://arquivo.pt/wayback/20201009193544/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201009193533/https://instagram.com/natgeo/,301,10/9/2020,19:35:33,,https://arquivo.pt/wayback/20201009193544/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201009193544/https://www.instagram.com/natgeo/,200,10/9/2020,19:35:44,,,
2020,https://arquivo.pt/wayback/20201010194105/https://instagram.com/natgeo,301,10/10/2020,19:41:05,,https://arquivo.pt/wayback/20201010194125/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201010194111/https://instagram.com/natgeo/,301,10/10/2020,19:41:11,,https://arquivo.pt/wayback/20201010194125/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201010194125/https://www.instagram.com/natgeo/,200,10/10/2020,19:41:25,,,
2020,https://arquivo.pt/wayback/20201011194321/https://instagram.com/natgeo,301,10/11/2020,19:43:21,,https://arquivo.pt/wayback/20201011194720/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201011194327/https://instagram.com/natgeo/,301,10/11/2020,19:43:27,,https://arquivo.pt/wayback/20201011194720/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201011194720/https://www.instagram.com/natgeo/,200,10/11/2020,19:47:20,,,
2020,https://arquivo.pt/wayback/20201019204754/https://instagram.com/natgeo,301,10/19/2020,20:47:54,,https://arquivo.pt/wayback/20201019204801/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201019204758/https://instagram.com/natgeo/,301,10/19/2020,20:47:58,,https://arquivo.pt/wayback/20201019204801/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201019204801/https://www.instagram.com/natgeo/,200,10/19/2020,20:48:01,,,
2020,https://arquivo.pt/wayback/20201020205718/https://instagram.com/natgeo,301,10/20/2020,20:57:18,,https://arquivo.pt/wayback/20201020205724/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201020205721/https://instagram.com/natgeo/,301,10/20/2020,20:57:21,,https://arquivo.pt/wayback/20201020205724/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201020205724/https://www.instagram.com/natgeo/,200,10/20/2020,20:57:24,,,
2020,https://arquivo.pt/wayback/20201021212116/https://instagram.com/natgeo,301,10/21/2020,21:21:16,,https://arquivo.pt/wayback/20201021212235/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201021212120/https://instagram.com/natgeo/,301,10/21/2020,21:21:20,,https://arquivo.pt/wayback/20201021212235/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201021212235/https://www.instagram.com/natgeo/,200,10/21/2020,21:22:35,,,
2020,https://arquivo.pt/wayback/20201022204056/https://instagram.com/natgeo,301,10/22/2020,20:40:56,,https://arquivo.pt/wayback/20201022204110/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201022204101/https://instagram.com/natgeo/,301,10/22/2020,20:41:01,,https://arquivo.pt/wayback/20201022204110/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201022204110/https://www.instagram.com/natgeo/,200,10/22/2020,20:41:10,,,
2020,https://arquivo.pt/wayback/20201023202803/https://instagram.com/natgeo,301,10/23/2020,20:28:03,,https://arquivo.pt/wayback/20201023202811/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201023202807/https://instagram.com/natgeo/,301,10/23/2020,20:28:07,,https://arquivo.pt/wayback/20201023202811/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201023202811/https://www.instagram.com/natgeo/,200,10/23/2020,20:28:11,,,
2020,https://arquivo.pt/wayback/20201024204335/https://instagram.com/natgeo,301,10/24/2020,20:43:35,,https://arquivo.pt/wayback/20201024204433/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201024204340/https://instagram.com/natgeo/,301,10/24/2020,20:43:40,,https://arquivo.pt/wayback/20201024204433/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201024204433/https://www.instagram.com/natgeo/,200,10/24/2020,20:44:33,,,
2020,https://arquivo.pt/wayback/20201025214658/https://instagram.com/natgeo,301,10/25/2020,21:46:58,,https://arquivo.pt/wayback/20201025214704/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201025214702/https://instagram.com/natgeo/,301,10/25/2020,21:47:02,,https://arquivo.pt/wayback/20201025214704/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201025214704/https://www.instagram.com/natgeo/,200,10/25/2020,21:47:04,,,
2020,https://arquivo.pt/wayback/20201028212917/https://instagram.com/natgeo,301,10/28/2020,21:29:17,,https://arquivo.pt/wayback/20201028213343/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201028212921/https://instagram.com/natgeo/,301,10/28/2020,21:29:21,,https://arquivo.pt/wayback/20201028213343/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201028213343/https://www.instagram.com/natgeo/,200,10/28/2020,21:33:43,,,
2020,https://arquivo.pt/wayback/20201029215757/https://instagram.com/natgeo,301,10/29/2020,21:57:57,,https://arquivo.pt/wayback/20201029215805/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201029215801/https://instagram.com/natgeo/,301,10/29/2020,21:58:01,,https://arquivo.pt/wayback/20201029215805/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201029215805/https://www.instagram.com/natgeo/,200,10/29/2020,21:58:05,,,
2020,https://arquivo.pt/wayback/20201031215428/https://instagram.com/natgeo,301,10/31/2020,21:54:28,,https://arquivo.pt/wayback/20201031215438/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201031215432/https://instagram.com/natgeo/,301,10/31/2020,21:54:32,,https://arquivo.pt/wayback/20201031215438/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201031215438/https://www.instagram.com/natgeo/,200,10/31/2020,21:54:38,,,
2020,https://arquivo.pt/wayback/20201102222421/https://instagram.com/natgeo,301,11/2/2020,22:24:21,,https://arquivo.pt/wayback/20201102222428/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201102222425/https://instagram.com/natgeo/,301,11/2/2020,22:24:25,,https://arquivo.pt/wayback/20201102222428/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201102222428/https://www.instagram.com/natgeo/,200,11/2/2020,22:24:28,,,
2020,https://arquivo.pt/wayback/20201106002754/https://instagram.com/natgeo,301,11/6/2020,0:27:54,,https://arquivo.pt/wayback/20201106002759/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201106002757/https://instagram.com/natgeo/,301,11/6/2020,0:27:57,,https://arquivo.pt/wayback/20201106002759/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201106002759/https://www.instagram.com/natgeo/,200,11/6/2020,0:27:59,,,
2020,https://arquivo.pt/wayback/20201106224339/https://instagram.com/natgeo,301,11/6/2020,22:43:39,,https://arquivo.pt/wayback/20201106224346/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201106224343/https://instagram.com/natgeo/,301,11/6/2020,22:43:43,,https://arquivo.pt/wayback/20201106224346/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201106224346/https://www.instagram.com/natgeo/,200,11/6/2020,22:43:46,,,
2020,https://arquivo.pt/wayback/20201108230241/https://instagram.com/natgeo,301,11/8/2020,23:02:41,,https://arquivo.pt/wayback/20201108230303/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201108230245/https://instagram.com/natgeo/,301,11/8/2020,23:02:45,,https://arquivo.pt/wayback/20201108230303/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201108230303/https://www.instagram.com/natgeo/,200,11/8/2020,23:03:03,,,
2020,https://arquivo.pt/wayback/20201110193240/https://instagram.com/natgeo,301,11/10/2020,19:32:40,,https://arquivo.pt/wayback/20201110193459/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201110193245/https://instagram.com/natgeo/,301,11/10/2020,19:32:45,,https://arquivo.pt/wayback/20201110193459/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201110193459/https://www.instagram.com/natgeo/,200,11/10/2020,19:34:59,,,
2020,https://arquivo.pt/wayback/20201111224845/https://instagram.com/natgeo,301,11/11/2020,22:48:45,,https://arquivo.pt/wayback/20201111224901/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201111224849/https://instagram.com/natgeo/,301,11/11/2020,22:48:49,,https://arquivo.pt/wayback/20201111224901/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201111224901/https://www.instagram.com/natgeo/,200,11/11/2020,22:49:01,,,
2020,https://arquivo.pt/wayback/20201112214929/https://instagram.com/natgeo,301,11/12/2020,21:49:29,,https://arquivo.pt/wayback/20201112215139/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201112214933/https://instagram.com/natgeo/,301,11/12/2020,21:49:33,,https://arquivo.pt/wayback/20201112215139/https://www.instagram.com/natgeo/,2xx
2020,https://arquivo.pt/wayback/20201112215139/https://www.instagram.com/natgeo/,200,11/12/2020,21:51:39,,,
2020,https://arquivo.pt/wayback/20201120210753/http://www.instagram.com/natgeo,301,11/20/2020,21:07:53,text/plain,,login
2020,https://arquivo.pt/wayback/20201120210757/https://www.instagram.com/natgeo,301,11/20/2020,21:07:57,,,login
2020,https://arquivo.pt/wayback/20201120210800/https://www.instagram.com/natgeo/,302,11/20/2020,21:08:00,,,login
2020,https://arquivo.pt/wayback/20201121190114/https://instagram.com/natgeo,301,11/21/2020,19:01:14,,,login
2020,https://arquivo.pt/wayback/20201121190118/https://instagram.com/natgeo/,302,11/21/2020,19:01:18,,,login
2020,https://arquivo.pt/wayback/20201121205303/http://www.instagram.com/natgeo,301,11/21/2020,20:53:03,text/plain,,login
2020,https://arquivo.pt/wayback/20201122214812/https://instagram.com/natgeo,301,11/22/2020,21:48:12,,,login
2020,https://arquivo.pt/wayback/20201122214816/https://instagram.com/natgeo/,302,11/22/2020,21:48:16,,,login
2020,https://arquivo.pt/wayback/20201122234414/http://www.instagram.com/natgeo,301,11/22/2020,23:44:14,text/plain,,login
2020,https://arquivo.pt/wayback/20201124001717/https://instagram.com/natgeo,301,11/24/2020,0:17:17,,,login
2020,https://arquivo.pt/wayback/20201124001721/https://instagram.com/natgeo/,302,11/24/2020,0:17:21,,,login
2020,https://arquivo.pt/wayback/20201124203839/https://instagram.com/natgeo,301,11/24/2020,20:38:39,,,login
2020,https://arquivo.pt/wayback/20201124203843/https://instagram.com/natgeo/,302,11/24/2020,20:38:43,,,login
2020,https://arquivo.pt/wayback/20201125213512/https://instagram.com/natgeo,301,11/25/2020,21:35:12,,,login
2020,https://arquivo.pt/wayback/20201125213515/https://instagram.com/natgeo/,302,11/25/2020,21:35:15,,,login
2020,https://arquivo.pt/wayback/20201126191843/https://www.instagram.com/natgeo/,302,11/26/2020,19:18:43,,,login
2020,https://arquivo.pt/wayback/20201126192735/http://www.instagram.com/natgeo,301,11/26/2020,19:27:35,text/plain,,login
2020,https://arquivo.pt/wayback/20201126192741/https://www.instagram.com/natgeo,301,11/26/2020,19:27:41,,,login
2020,https://arquivo.pt/wayback/20201127214647/https://instagram.com/natgeo,301,11/27/2020,21:46:47,,,login
2020,https://arquivo.pt/wayback/20201127214651/https://instagram.com/natgeo/,302,11/27/2020,21:46:51,,,login
2020,https://arquivo.pt/wayback/20201128203550/https://instagram.com/natgeo,301,11/28/2020,20:35:50,,,login
2020,https://arquivo.pt/wayback/20201128203555/https://instagram.com/natgeo/,302,11/28/2020,20:35:55,,,login
2020,https://arquivo.pt/wayback/20201129195804/http://www.instagram.com/natgeo,301,11/29/2020,19:58:04,text/plain,,login
2020,https://arquivo.pt/wayback/20201129195807/https://www.instagram.com/natgeo,301,11/29/2020,19:58:07,,,login
2020,https://arquivo.pt/wayback/20201129195810/https://www.instagram.com/natgeo/,302,11/29/2020,19:58:10,,,login
2020,https://arquivo.pt/wayback/20201130220141/https://instagram.com/natgeo,301,11/30/2020,22:01:41,,,login
2020,https://arquivo.pt/wayback/20201130220146/https://instagram.com/natgeo/,302,11/30/2020,22:01:46,,,login
2020,https://arquivo.pt/wayback/20201201223448/http://www.instagram.com/natgeo,301,12/1/2020,22:34:48,text/plain,,login
2020,https://arquivo.pt/wayback/20201201223452/https://www.instagram.com/natgeo,301,12/1/2020,22:34:52,,,login
2020,https://arquivo.pt/wayback/20201201223455/https://www.instagram.com/natgeo/,302,12/1/2020,22:34:55,,,login
2020,https://arquivo.pt/wayback/20201203214131/https://instagram.com/natgeo,301,12/3/2020,21:41:31,,,login
2020,https://arquivo.pt/wayback/20201203214135/https://instagram.com/natgeo/,302,12/3/2020,21:41:35,,,login
2020,https://arquivo.pt/wayback/20201205000416/https://instagram.com/natgeo,301,12/5/2020,0:04:16,,,login
2020,https://arquivo.pt/wayback/20201205000419/https://instagram.com/natgeo/,302,12/5/2020,0:04:19,,,login
2020,https://arquivo.pt/wayback/20201207223100/https://instagram.com/natgeo,301,12/7/2020,22:31:00,,,login
2020,https://arquivo.pt/wayback/20201207223105/https://instagram.com/natgeo/,302,12/7/2020,22:31:05,,,login
2020,https://arquivo.pt/wayback/20201208214049/https://instagram.com/natgeo,301,12/8/2020,21:40:49,,,login
2020,https://arquivo.pt/wayback/20201208214053/https://instagram.com/natgeo/,302,12/8/2020,21:40:53,,,login
2020,https://arquivo.pt/wayback/20201210211517/https://instagram.com/natgeo,301,12/10/2020,21:15:17,,,login
2020,https://arquivo.pt/wayback/20201210211522/https://instagram.com/natgeo/,302,12/10/2020,21:15:22,,,login
